,YEAR_MONTH,MATERIAL_CODE,SUM(A.SALES_QTY_TOT),SUM(SALES_VALUE_TOT)
,2022-02,00000451100028330200,1752.5,102301195.3
,2022-02,00000461800007530201,6100.16,363412880.5
,2022-02,00000461800008301201,1241.98,73380805.6
,2022-02,00000451900022301501,616.56,36266555.5
,2022-02,00000171406565400500,1440.28,78435275
,2022-02,00000000000615330200,119.84,6171760
,2022-02,00000161200010800302,1056.32,60136204.3
,2021-12,00000000000006211601,2183.72,142771776
,2022-01,00000000000611330300,1282.78,58948222
,2022-01,00000461800012325201,434.47,27483283.3
,2022-01,00000461800012330201,2166.16,123557702.4
,2022-01,00000461800014330201,1637.71,93184626.32
,2022-01,00000000000611100516,602.58,27149034
,2022-01,00000000000006211900,826.1,53885266
,2022-01,00000000000006411500,4330,70979690
,2022-01,00000451900025325401,104.98,6695150
,2022-01,00000461800505502101,49.58,3005540.5
,2022-01,00000451100032330200,3949.28,218085329.4
,2022-02,00000171406565210200,48.16,2798120
,2022-02,00000171409090211000,478.64,26453024.88
,2022-02,00000471307508130200,2728.95,151681195.8
,2022-02,00000471100053330200,840.39,49065559.29
,2022-01,00000151200036800300,527.5,30010417.45
,2022-01,00000461800018330201,1276.82,72151315.3
,2022-02,00000000000614040016,122.78,6124190
,2022-02,00000171409090700200,1617.03,91018251.4
,2022-02,00000471100056600200,343.62,21659035.2
,2022-02,00000000000004500060,3938.98,166170090
,2022-02,00000000000006311304,2037.34,15046008.6
,2021-12,00000151200025800700,462.27,25259289.5
,2021-12,00000461800505020001,81.72,3849012
,2022-01,00000161200010800701,316.36,17163507.05
,2022-01,00000461800505330201,3022.92,171207273.3
,2022-01,00000471309008130200,364.08,19475420
,2022-02,00000000000006211610,330.44,16609385
,2022-02,00000171100090330200,240.15,13965589.42
,2022-01,00000451100025330200,1908.12,108208467.9
,2022-01,00000171406565210200,139.5,7562467
,2022-01,00000000000614100500,600.64,27695102
,2022-01,00000171406565400500,1312.09,68298199
,2022-01,00000171407777400600,142.38,7459478
,2022-01,00000451900022325201,209.97,13059969.5
,2022-01,00000000000006211601,1959,95890954
,2022-01,00000000000614210100,224.1,10516490
,2022-02,00000171612565130205,308.09,17484059.5
,2022-01,00000171409090700200,1475.96,80618283.7
,2022-02,00000151200020810500,173.39,10914135.68
,2022-02,00000461800010325401,110.94,7186744.5
,2022-02,00000171406565331000,551.48,32133904
,2021-12,00000000000004500058,149.16,4623960
,2022-01,00000451900020400301,74.77,4526098.4
,2022-02,00000461801805330201,243.95,14188537.5
,2022-01,00000451100040331700,115.96,6678590.4
,2022-01,00000000000006219105,146.1,5059502
,2022-02,00000000000614040000,394.06,19308940
,2022-02,00000000000631100700,124.04,6883811.8
,2022-02,00000471100056331600,232.56,13772147.4
,2022-02,00000000000614301200,197.9,10231430
,2022-01,00000451100036130200,29.69,1671631.5
,2022-02,00000161200008800101,3599.89,228920991.3
,2022-02,00000461800505521001,1706.75,101029475.3
,2022-01,00000161200012810502,150.2,8411200
,2021-12,00000000000615400500,29.8,1492980
,2022-01,00000000000614030097,64.08,2710584
,2022-01,00000000000004500061,409.6,10459534
,2022-01,00000471100045130226,2.3,131675
,2022-01,00000471100071400500,95.07,5596371.5
,2022-02,00000000000004500024,89.66,3856680
,2022-01,00000451103305330200,115.85,6539555.5
,2022-01,00000461800014400301,465.19,27765438.9
,2022-01,00000471100053331700,79.6,4537375.8
,2022-01,00000000000612100707,375.02,15912233
,2021-12,00000461800018330201,614.99,34316886.4
,2022-01,00000000000614210200,88.08,4318632
,2021-12,00000451100040401100,4.9,299831
,2021-12,00000451100036400900,30.73,1882617.2
,2022-01,00000471100045020000,28.1,1267310
,2022-02,00000000000612050007,187.96,8664956
,2022-01,00000471104605331600,113.2,6401460
,2021-12,00000000000613400100,114.14,5949839.2
,2021-12,00000000000614211000,109.8,5580566
,2022-02,00000000000004500054,65,2671500
,2021-12,00000451100032325300,27.84,1753920
,2021-12,00000451100040331600,372.02,20982341
,2021-12,00000451100040331700,114.2,6573200
,2022-01,00000000000612400700,8.35,445890
,2022-01,00000171407777330800,18.14,986090.4
,2022-01,00000171407777610170,127.85,7350423
,2022-01,00000451100036400700,27.54,1616598
,2022-01,00000171406565400550,63.88,3596444
,2021-12,00000471100063331700,28.64,1663984
,2021-12,00000461800505502101,4.09,245195.5
,2022-02,00000471708016020029,115.06,4947580
,2021-12,00000451100032400500,19.84,1179091.2
,2021-12,00000461801805325201,279.96,17131633.5
,2022-02,00000171407777330800,121.58,6943433.8
,2022-02,00000000000612100707,243.5,10823582
,2021-12,00000461801805330201,60.88,3366664
,2022-01,00000461800010335201,6.26,351499
,2021-12,00000471100045400100,14.91,898476.6
,2022-01,00000000000613700100,7.44,414928.8
,2021-12,00000451900022325201,30.86,1884003
,2022-02,00000000000004500058,40.94,1561861
,2022-03,00000161200012800301,35880.85,2459161109
,2022-03,00000981200012800100,2973.97,206164974.5
,2022-03,00000000000614330200,179.72,10317822
,2022-03,00000000000006321309,2078.08,5818624
,2022-03,00000451100032400300,2223.14,148109242.7
,2022-03,00000461800012330201,1169.35,79639938.1
,2022-03,00000461800007530201,4700.05,325656989.7
,2022-03,00000472115080130200,7654.15,479279404.6
,2022-03,00000171409090100700,1422.12,88611126.1
,2022-03,00000471100050330200,3089.64,198029724.5
,2022-03,00000461800505502601,577.3,39748623.8
,2022-03,00000461800008301201,2239.66,153229697.5
,2022-03,00000471100056330200,470.83,29363819.04
,2022-03,00000171100090331600,4.22,277465
,2022-03,00000171407777330200,1313.79,85764075.3
,2022-03,00000451100020330200,2134.46,131883203.8
,2022-03,00000451900022301501,830.67,55006905.5
,2022-03,00000461800010301501,760.27,50864749.6
,2022-03,00000171409090700200,1731.21,114760140
,2022-03,00000471709025705279,49.16,3192450.4
,2022-03,00000171409090210200,571.39,37375401.4
,2022-03,00000000000614210100,198.96,11825908
,2022-03,00000161200008810501,416.68,31434827.97
,2022-03,00000000000006321306,1042.02,8337329
,2022-03,00000000000615400700,55.2,3369960
,2022-03,00000171100080330200,70.4,4487423
,2022-03,00000461800018301501,1234.63,80220409.2
,2022-03,00000451100032400900,225.59,15819386.5
,2022-03,00000461800000030010,186.62,9110850
,2022-03,00000171407777400400,256.97,17276014
,2022-03,00000461800505501401,1078.18,73193662.5
,2022-03,00000471100056301200,92.6,5838784.8
,2022-03,00000461800505310901,851.62,56166476
,2022-03,00000451100025130200,2.13,128758.5
,2022-03,00000451900022400301,152.71,10556502.1
,2022-03,00000000000615330200,23.76,1408968
,2022-03,00000000000612050100,293.68,16852190
,2022-03,00000171409090211000,1767.46,111220070.7
,2022-03,00000471100075330200,235.25,14988571
,2022-03,00000000000006211902,43.34,3048520
,2022-03,00000461800008530201,1461.54,99780914.8
,2022-03,00000000000614301200,68.68,4258160
,2022-03,00000151200036800700,60.35,3495960.84
,2022-03,00000461850508030099,55.5,3194025
,2022-03,00000461800505300101,1171.8,80654963.2
,2022-03,00000471104605610300,38.79,2517876.5
,2022-03,00000000000614211200,29997.22,1425863858
,2022-02,00000451103305610300,10.36,651644
,2022-03,00000451900042301501,111.1,4966170
,2022-03,00000000000611050100,91.8,5288630
,2022-03,00000000000004500060,341.66,14725546
,2022-03,00000000000614100600,253.42,15357252
,2022-03,00000451100040400700,3.96,255618
,2022-03,00000000000613020000,259.74,13018201
,2022-03,00000000000614050100,351.32,19673920
,2022-03,00000171406565400400,367.15,23994547
,2022-03,00000000000631210100,12.08,690251.2
,2022-03,00000471100063401100,49.92,3420307
,2022-03,00000000000612100707,670.08,35608564
,2022-03,00000000000615331600,498.44,28250120
,2022-03,00000461800008330201,66.59,4547699.5
,2022-02,00000451100036401000,5.9,364620
,2022-03,00000981535040130200,39.05,2765460.65
,2022-03,00000451100032400500,26.59,1817500.4
,2022-03,00000000000631211600,36.57,2115688
,2022-02,00000471100063406350,21.44,1366800
,2022-07,00000461800010400301,279.16,17999618.4
,2022-07,00000151200032800300,2109.21,127568259.3
,2022-07,00000451100040330200,3858.23,231507699.9
,2022-06,00000461800007301601,443.28,28699836
,2022-06,00000161200008800301,11597.94,766526797.7
,2022-06,00000451100028330200,1972.3,120222595.3
,2022-06,00000171406565400500,1171.39,69972023.5
,2022-06,00000171100085400300,640.78,41612391.25
,2022-06,00000461800505301201,2428.63,156825990
,2022-06,00000171100090330200,809.45,50374266.8
,2022-06,00000471100053330200,1186.73,72207539.91
,2022-06,00000471100053400300,1253.36,79552169.2
,2022-06,00000451100025400300,2013.82,131143648.2
,2022-06,00000461800505301301,126.76,8125316
,2022-06,00000471100056330200,1324.36,80081390.78
,2022-07,00000451100032330200,2682.97,159453798.6
,2022-04,00000171406565400500,799.92,54544917.1
,2022-07,00000171615075130205,963.02,54763193.37
,2022-04,00000451100030330200,187.75,12947547.87
,2022-04,00000451100040400300,357.67,25078415.6
,2022-05,00000461800014330201,829.03,57939094.8
,2022-05,00000451100040330200,1453.2,97891347.4
,2022-05,00000451900028330201,24.7,1733393
,2022-05,00000471100056400300,1423.96,97607619.65
,2022-05,00000471100071400300,646.71,44130422.6
,2022-06,00000461800007530201,3920.12,247442545
,2022-06,00000461800010400301,98.66,6606772
,2022-07,00000000000614100700,442.36,24564017.5
,2022-07,00000000000006211601,2050.76,154217152
,2022-07,00000000000006211610,227.52,18717936
,2022-07,00000000000006324303,11650.99,10555410.6
,2022-06,00000000000006324303,4152.11,3757818.1
,2022-07,00000471100071330200,1531.28,91470208.04
,2022-06,00000471305006130200,1975.91,125544565.1
,2022-07,00000451100045330200,1950.79,115048948.5
,2022-07,00000161200012810501,347.49,22414259.1
,2022-04,00000451100032400300,112.17,7931378.2
,2022-07,00000171406565210200,123.6,7418686.2
,2022-07,00000451900022325401,717.65,47704331
,2022-07,00000461800010325101,120.85,8135256
,2022-04,00000171409090100700,25.81,1712926.4
,2022-05,00000461800505301201,1850.86,129497967.2
,2022-05,00000471100053400300,489.85,34184172.5
,2022-07,00000451900022330201,518.5,31352925.2
,2022-06,00000471100056400700,122.24,7948182.6
,2022-06,00000161200012800302,411.6,26407336.5
,2022-06,00000000000615330200,121.76,6967716
,2022-04,00000161200008810502,8.44,635954
,2022-04,00000000000006311303,665.02,14208900
,2022-04,00000000000006321309,1275.86,3572408
,2022-04,00000471307508130200,475.83,33183345.88
,2022-06,00000161200010800701,255.47,17235856
,2022-07,00000000000614100716,325.26,15989977
,2022-06,00000461800007501401,168.48,11042664
,2022-06,00000461800014400901,142.77,9524386
,2022-06,00000171409090700200,153.76,9690724
,2022-06,00000461800016330201,1525.39,95745028.6
,2022-06,00000000000006321305,304.84,76210
,2022-04,00000161200012810502,270.96,20417796
,2022-04,00000451100042400300,56.01,4039008
,2022-04,00000451900022301501,51.87,3762597
,2022-04,00000161200010800101,38.1,2737485
,2022-07,00000000000006321311,848.08,583880.8
,2022-04,00000451900022400301,31.3,2305760
,2022-04,00000000000006219105,114.84,4020884
,2022-04,00000171409090400600,8.96,609504
,2022-05,00000000000006213200,32219.96,1926245507
,2022-05,00000000000611100716,1828.58,105660626
,2022-06,00000471100056610300,205.3,13150948
,2022-06,00000171409090211100,452.71,27693035.55
,2022-06,00000461800505310901,142.42,8834408
,2022-06,00000000000006321309,1687.88,4557276
,2022-04,00000451900020400301,129.56,9573789
,2022-04,00000171615075020000,165.46,7362970
,2022-04,00000451100025330200,401.8,27602737.36
,2022-05,00000000000004500059,928.88,33800936
,2022-05,00000000000615040000,25.88,1490688
,2022-05,00000451100036400500,37.91,2630778.3
,2022-06,00000461800014400301,231.86,15325977.45
,2022-04,00000461800014301501,64.21,4602368
,2022-04,00000451100022400300,109.76,7738472.4
,2022-04,00000471100060400300,133.07,9302830
,2022-05,00000461800010400301,319.1,22953882.6
,2022-04,00000171407777400400,147.21,10087764.1
,2022-07,00000471100056331600,320.15,19578865
,2022-04,00000451100036400100,12.78,904338
,2022-06,00000461800505330201,163.33,10791036
,2022-05,00000171100090400300,339.98,22890264
,2022-05,00000451900022325401,62.14,4508257
,2022-07,00000471100056401000,161.59,9919545.05
,2022-07,00000000000615100700,79.38,4364896.5
,2022-05,00000000000006411800,74.1,6601497
,2022-05,00000000000611100400,80.74,4602180
,2022-04,00000000000006211601,1043,58460150
,2022-05,00000471100050331600,248.22,16136109.8
,2022-06,00000000000006321310,337.76,743072
,2022-06,00000461800018330201,487.86,30722742.8
,2022-07,00000171406565410100,269.43,16973158.75
,2022-07,00000461800018400901,218.92,14397653
,2022-05,00000171100090330200,437.15,28296980.5
,2022-05,00000451100022330200,187.51,12378269
,2022-07,00000161200012800101,101.58,6135432
,2022-04,00000171615075130205,168.76,11452260.2
,2022-05,00000471100066400326,20.72,1435896
,2022-05,00000000000006311304,1536.22,20640160
,2022-05,00000000000006324302,1222.35,223061.3
,2022-07,00000000000006211902,87.94,8266360
,2022-06,00000451100045330226,47.46,2814378
,2022-04,00000471100066330200,77.86,5275110
,2022-04,00000151200016800305,97.98,6099255
,2022-05,00000171100085330200,90.02,5783780.9
,2022-07,00000471100056400500,193.68,12199468.5
,2022-07,00000000000612100716,641.38,31831999
,2022-07,00000000000006211912,266.74,10977739
,2022-07,00000461800505502001,285.92,17183019
,2022-06,00000151200025810500,1426,94605947.49
,2022-07,00000461800014325301,26.79,1810383
,2022-04,00000461800914070099,81.16,4475974
,2022-06,00000471306506130200,1670.73,103948956.2
,2022-06,00000171407777330200,877.16,51632692.8
,2022-05,00000461800505300101,84.84,6103514
,2022-05,00000000000006211903,109.3,9025038
,2022-05,00000171409090700200,67.12,4515208
,2022-05,00000161200012800701,265.4,19009980.2
,2022-05,00000451900022330201,489.92,32979870.2
,2022-05,00000000000006321310,111.68,245696
,2022-05,00000471100050400300,394.24,26341756.8
,2022-04,00000171407777100700,13.9,903289.6
,2022-05,00000000000614100416,79.98,4832791.5
,2022-06,00000000000006311304,730.52,8531750
,2022-06,00000000000614211000,273.76,16103932
,2022-05,00000171409090100700,40.73,2676979.25
,2022-05,00000461850508070099,76.66,4427343
,2022-07,00000471100063400326,9.18,560668.5
,2022-07,00000000000004510163,293.68,13200916
,2022-05,00000000000631610470,134.52,9392859
,2022-05,00000451103305610300,12.8,892160
,2022-04,00000451100036401100,21.62,1554797
,2022-05,00000000000614211200,29996.2,1669331125
,2022-06,00000171406565330200,169.81,9934070.25
,2022-05,00000000000614050100,38.14,2082444
,2022-05,00000451900020301501,68.95,4709568
,2022-05,00000000000614050016,58.28,3179174
,2022-06,00000000000614700200,401.96,24288433
,2022-07,00000171407777100500,116.74,6470401.5
,2022-05,00000000000615211100,55.88,3780562
,2022-07,00000000000004500059,281.88,9710766
,2022-07,00000461800505110101,51.4,3169320
,2022-07,00000171407777610170,24.02,1523709.6
,2022-07,00000461800010530201,8.07,526164
,2022-07,00000171140090999910,40.66,2116353
,2022-06,00000000000615211100,22.42,1392842.5
,2022-07,00000461800010510301,32.48,1960168
,2022-07,00000000000614710200,212.04,10623204
,2022-04,00000000000631211100,9.52,647598
,2022-07,00000151200025810500,48.14,3032820
,2022-04,00000000000611100600,34.3,2167760
,2022-05,00000000000633331000,45.68,2516968
,2022-07,00000000000613020000,255.56,12507319
,2022-07,00000000000615330200,29.92,1682814.5
,2022-07,00000000000006211904,9.34,186800
,2022-05,00000461800018301501,33.28,2249728
,2022-07,00000000000611000108,201.92,9550816
,2022-07,00000451100045400100,64.6,3848222
,2022-07,00000451100032400900,126.52,8082569
,2022-08,00000451100020400300,478.74,29809391.87
,2022-08,00000461200008800301,16310.56,988974741.6
,2022-08,00000161200012800301,18861.3,1123752602
,2022-08,00000151100016330200,907.61,53899275.95
,2022-06,00000000000004500054,81.24,3858900
,2022-07,00000000000631100500,16.46,917233.5
,2022-07,00000000000614040016,69.46,3500784
,2022-04,00000471104605610300,15.22,1061595
,2022-07,00000471100056600200,184.26,11761816
,2022-07,00000471100056600205,47.18,2944032
,2022-08,00000451100040330200,3174.74,188612658.3
,2022-06,00000471104605330226,5.78,374544
,2022-08,00000451100042400300,883.21,54760344.8
,2022-08,00000451100040400300,1733.84,105548126
,2022-08,00000000000006321311,1565.28,1302903
,2022-08,00000461800505301301,143.68,8788625
,2022-06,00000461800007502601,6.21,405513
,2022-08,00000451900032330201,115.58,6932633
,2022-10,00000461800505330201,1939.26,110950656
,2022-10,00000461800505502801,824.54,50030770
,2022-10,00000471100066400300,1140.5,68668108.65
,2022-10,00000471306506130200,4075.99,239328310.1
,2022-10,00000471100075400300,382.43,23603503.1
,2022-09,00000451100045600200,163.87,10481750.8
,2022-09,00000471100056600200,296.82,18711708.6
,2022-09,00000451100025400300,1735.66,106835752.4
,2022-09,00000461800016400301,282.25,17656569.5
,2022-09,00000451100036400300,1489.32,91412439.35
,2022-09,00000451100042330200,932.35,55178187.4
,2022-09,00000461800008301201,1975.68,117666071.8
,2022-09,00000461800016330201,2106.2,124409736.7
,2022-10,00000451100028330200,1942.93,114780198.1
,2022-10,00000451100022400300,656.78,40600482.95
,2022-10,00000461800010335201,95.72,5610661
,2022-10,00000461800007301201,1439.62,86567019
,2022-10,00000461800008301201,1747.38,104587503.3
,2022-09,00000471307508130200,1952.97,113814632.2
,2022-09,00000451100032400700,39.71,2409287.1
,2022-10,00000451100020400300,577.41,35449038.78
,2022-10,00000451100040330200,2875.81,169042174.3
,2022-08,00000000000614700200,2876.87,160868153.3
,2022-08,00000161200012800302,205.4,12227017.3
,2022-09,00000171407777400300,2313.82,138847321.8
,2022-09,00000171610050130200,10673.15,609271681.7
,2022-09,00000471100056400300,1720.48,103613803.2
,2022-09,00000461800012330201,1254.53,73532660.1
,2022-09,00000471306506130200,2953.25,168430916.7
,2022-09,00000461800505310301,1902.22,124200948.5
,2022-08,00000000000615100700,622.86,33289129.5
,2022-10,00000171610050130200,1989.8,117414761.4
,2022-08,00000451100032330200,3774.15,221704934.4
,2022-08,00000451100022330200,804.05,48285204.05
,2022-08,00000471100053605200,135.14,9082781.3
,2022-09,00000161200008800302,437.34,25074429.28
,2022-09,00000000000614211000,231.78,12487183
,2022-10,00000471100056400500,356.5,22030376
,2022-10,00000461800008325101,112.4,7513096.5
,2022-10,00000451103305325700,107.52,7085568
,2022-09,00000451100028330200,1979.14,115245839.1
,2022-10,00000471104605330200,273.9,15919566.4
,2022-10,00000471100056600200,213.92,13763316.3
,2022-09,00000171406565410100,446.13,27548286
,2022-09,00000461800008530201,1350.83,77993881
,2022-09,00000000000613400300,836.78,48471203
,2022-09,00000000000006311304,1356.82,18045706
,2022-09,00000000000615050100,59.28,2848404
,2022-10,00000451100036330200,2308.47,136532646.9
,2022-08,00000171615075130205,943.8,53005834.44
,2022-08,00000000000615331600,33.38,1819210
,2022-09,00000461800505501401,1109.55,65575900.36
,2022-09,00000461800016325201,1065.11,69935420
,2022-08,00000000000613020000,302.46,14791040
,2022-09,00000000000611100716,1331.82,63743621
,2022-09,00000151200025800700,56.99,3020926.6
,2022-10,00000451100036400100,40.66,2536286
,2022-08,00000171100085330200,237.6,14016057.75
,2022-09,00000151200016810500,421.66,25397280.52
,2022-09,00000000000615050016,173.96,8445758
,2022-09,00000461800505110101,874.98,52667116
,2022-08,00000471310008130200,481.4,28656398.36
,2022-09,00000471100056400500,346.23,21213041
,2022-10,00000171407777400300,2485.64,146831371.9
,2022-09,00000000000613100700,405.82,22462137
,2022-09,00000000000614400700,234.68,12385359
,2022-10,00000151200020800700,530.43,30841377.9
,2022-10,00000171620075130200,79.82,4775922
,2022-10,00000000000611000108,58.54,2730891
,2022-08,00000171409090211000,1020.95,62495850.85
,2022-08,00000151200032800700,466.17,26083025.86
,2022-10,00000171409090410300,541.9,33212179.2
,2022-10,00000451100023710100,2581.59,174778711.5
,2022-08,00000461800010325201,383.72,25763238
,2022-08,00000000000614040000,520.86,24846693
,2022-10,00000471100053331600,270.63,16287861.3
,2022-09,00000151200032800700,102.06,5665320
,2022-10,00000461800014400301,39.45,2499564.5
,2022-08,00000461800505300101,39.28,2468446
,2022-08,00000000000004500056,805.48,32601622
,2022-09,00000461800007301601,725.52,45105215
,2022-08,00000451100045331600,547.82,32628776.3
,2022-10,00000000000611100516,831.88,37795694
,2022-09,00000461800505502001,307.07,18508025
,2022-09,00000000000614401000,384.34,20926097.5
,2022-08,00000000000611100516,531.74,25173970
,2022-10,00000471607540130200,4748.22,281911901
,2022-09,00000000000612211000,855,45719014
,2022-09,00000981535040130200,171.72,10213768
,2022-08,00000000000006211602,88.82,4042409
,2022-08,00000171409090210100,1973.66,113443682
,2022-10,00000471100063400305,15.38,882043
,2022-08,00000171409090400100,68,3928700
,2022-09,00000461800505325201,32.52,2204056
,2022-10,00000471100063331600,343.68,19861280.2
,2022-10,00000000000615330200,129.06,6675628.5
,2022-09,00000471100071336500,91.32,5695788.5
,2022-10,00000151200016810500,1013.44,59247236.66
,2022-09,00000451100025325700,32.16,2093616
,2022-10,00000471100056605200,47.75,3142671.5
,2022-09,00000451100036325700,19.8,1265220
,2022-08,00000171409090400600,72.64,4300685
,2022-08,00000451103305325700,237.1,15703120
,2022-09,00000161200008810502,10.88,692675.2
,2022-10,00000000000006211912,143.76,6712099
,2022-08,00000461800505502201,32.37,2014429
,2022-09,00000000000615400300,287.16,15876025.5
,2022-10,00000000000615400600,33.32,1780121
,2022-08,00000000000615211000,152.14,8986116
,2022-10,00000981625082130200,94.02,5588054
,2022-10,00000151100016400300,58.66,3593723
,2022-08,00000461800605301201,28.97,1759813
,2022-10,00000151200036800300,98.35,5451913.24
,2022-10,00000461800008501401,100.96,5913152
,2022-08,00000171406565400100,145.34,8542358.5
,2022-09,00000000000611400300,41.5,2324000
,2022-09,00000000000614100716,357.52,17183080
,2022-09,00000471100063600200,85.74,5503935
,2022-10,00000451900022330201,253.26,14500349
,2022-08,00000471100063600200,196.38,12254918.8
,2022-10,00000471100060330205,41.84,2294924
,2022-10,00000451100032400700,10.14,621174
,2022-10,00000000000614210200,35.78,1893656.5
,2022-08,00000461800010335201,2.06,121766.6
,2022-09,00000471100056605250,60.98,3945406
,2022-08,00000471100056610305,17.7,1059345
,2022-09,00000000000631400500,2.65,162643.75
,2022-09,00000000000615100700,31.14,1665990
,2022-08,00000000000621700600,5.22,326302.2
,2022-08,00000161200000090001,3.8,172900
,2022-08,00000471306508130200,19.68,1186704
,2022-08,00000471100056330205,57.14,3157456
,2022-08,00000451100045400500,19.94,1240866.2
,2022-08,00000461800007502601,12.45,772518
,2022-08,00000000000613100500,58.72,3300651.2
,2022-09,00000461800010510301,28.36,1646298
,2022-08,00000981630090130200,5.37,324348
,2022-08,00000171409090210200,6.42,390689.1
,2022-08,00000000000611400600,30.52,1709120
,2022-09,00000471100063401150,29.95,1906317.5
,2022-12,00000151200025800300,18211.21,1019740750
,2022-12,00000000000006321310,486.96,1108416.2
,2022-12,00000151200016800300,31846.01,1790282775
,2022-11,00000000000615040000,81.72,3799980
,2022-11,00000471100050400300,1254.76,76416099.93
,2022-11,00000471607540130200,919.15,55248798.83
,2022-11,00000000000006219103,814.54,6627520
,2022-11,00000451100030330200,729.27,43210066.73
,2022-11,00000451100042400300,1224.03,75069186.55
,2022-12,00000461800007530201,6455.99,364356173
,2022-12,00000461800008530201,2206.45,123018595.4
,2022-12,00000471100050400300,1996.57,119315103.2
,2022-12,00000161200010800301,23293.36,1333954252
,2022-12,00000461800014330201,1224.41,68195124.62
,2022-12,00000461800010400901,35.15,2086360.5
,2022-12,00000171407777100700,1637.23,91109228.5
,2022-12,00000451100045330200,1535.15,87795279.55
,2022-12,00000451900020325201,261.41,16684949.5
,2022-11,00000471100080400305,424.42,24435271
,2022-11,00000461800505521001,1598.54,93980910.7
,2022-12,00000471100063400300,2097.96,124048262
,2022-12,00000461200008800302,110.28,6524284
,2022-11,00000171406565401000,152.33,8913590.75
,2022-11,00000000000006324302,2345.02,411493.76
,2022-11,00000461800505330201,838.63,48475293.2
,2022-11,00000471100066400300,526.85,32063621.46
,2022-12,00000981535040130200,1125.56,64119806
,2022-11,00000451900028330201,105.82,5955178.6
,2022-12,00000171409090331000,868.58,50567113
,2022-11,00000171406565331000,807.02,47878264.25
,2022-11,00000451900020301501,464.26,26429193.7
,2022-12,00000471309006130200,623.28,35300116.82
,2022-11,00000461800010400301,241.92,14615408.2
,2022-11,00000461800016310201,360.85,21564105.5
,2022-11,00000451900028301501,59.65,3449461.5
,2022-12,00000451900024330201,51.98,2818188
,2022-12,00000461800012400301,284.43,16906447.7
,2022-11,00000471100063331600,205.02,12180429
,2022-12,00000981200016800100,1920.72,110517574
,2022-12,00000000000623211000,1062.2,60608981
,2022-11,00000461800012400301,89.22,5393364
,2022-12,00000451900022325301,26.94,1720961
,2022-12,00000171409090301200,617.23,34436553.1
,2022-12,00000171406565331000,476.36,28020127
,2022-12,00000471100050301500,18.97,1086981
,2022-10,00000151200032810500,3185.1,182469365.9
,2022-11,00000451900025325401,67.87,4408156.5
,2022-10,00000000000631211000,180.45,11228427
,2022-11,00000451900020400301,33.14,2024423.8
,2022-12,00000171407777410100,217.96,13204245.2
,2022-11,00000151200028800300,277.25,15633234.02
,2022-10,00000000000006311304,1094.04,14003712
,2022-12,00000151200028800300,449.87,24832777.2
,2022-11,00000000000615400500,44.38,2393191.5
,2022-12,00000451100045605200,27.54,1780461
,2022-10,00000171100090350500,61.88,3722700.8
,2022-12,00000171409090100600,435.9,23679002.5
,2022-12,00000000000006211411,4106.22,177939390
,2022-10,00000161200010800302,712.69,40007434.5
,2022-12,00000000000006324303,2394.11,1891346.9
,2022-11,00000161200008800701,2.37,144119.7
,2022-11,00000971500200332200,821.68,33737902
,2022-11,00000451100025325700,95.1,6103459
,2022-12,00000471406565400100,19.12,1114218
,2022-11,00000471100050400500,36.34,2081256.8
,2022-11,00000000000615401000,95.78,5071358.5
,2022-11,00000000000614330200,62.24,3250484
,2022-11,00000169900000999999,43.28,1101404
,2022-11,00000451100036400500,33.85,2099869
,2022-11,00000171409090400400,197.07,11660750.25
,2022-11,00000000000614100716,236.28,11353254
,2022-11,00000471100085331700,103.62,5778900.4
,2022-12,00000451900020020001,22.7,1051010
,2022-10,00000000000612400600,85.24,4897625
,2022-11,00000471100056610300,12.15,774927
,2022-12,00000471100063610300,72.67,4505948
,2022-12,00000151200020800700,773.46,42363060.43
,2022-10,00000981200012800100,99.4,5786074
,2022-10,00000471100056400505,30.32,1738852
,2022-10,00000471104605331600,9.89,599136.2
,2022-12,00000471100080330205,90.23,4929988.5
,2022-12,00000000000611100707,320.38,14288948
,2022-11,00000000000631301200,5.36,300562
,2022-12,00000161200010810502,171.47,10138818.5
,2022-11,00000472115080130200,80.09,4871029
,2022-12,00000000000623215000,66.52,3838108
,2022-10,00000451100042301500,65.84,3901020
,2022-12,00000451900028301501,76.51,4166626
,2023-01,00000161200010800301,17384.23,1025895709
,2023-01,00000161200012800301,27798.13,1617532356
,2023-01,00000451100040400300,1089.51,67023578.45
,2023-01,00000000000006219103,824.34,5994270
,2022-12,00000000000614100400,107.46,4742533
,2023-01,00000000000006321306,1921.94,12473996
,2022-12,00000171407777331900,228.7,13055580.75
,2023-01,00000000000006321101,1154.96,346488
,2023-01,00000000000006213200,256.8,10900200
,2023-01,00000451100025325700,68.62,4424328
,2023-01,00000451100039325700,238.8,15556110
,2023-01,00000461800012325201,862.84,54606002.4
,2023-01,00000461800016310101,66.35,3769647.8
,2022-12,00000461800010510301,87.96,4732248
,2022-10,00000171409090400500,58.27,3477262.25
,2022-12,00000171406565401000,0.42,24391.5
,2022-10,00000471100050600205,18.84,1146414
,2022-11,00000471100050400305,26.88,1536192
,2022-12,00000471100071336505,20.36,1153394
,2022-11,00000471100071400305,27.82,1589913
,2022-11,00000471100050130200,33.3,1843155
,2023-03,00000161200010800701,657.03,42414513.4
,2023-03,00000451100045330200,1895.18,109721303.7
